s1_id,true_id,source,current_status,name_tfidf,address_tfidf,char_ngram,token_retrieval,numeric,multiscript,rescued_by,reason_if_still_missed
S1-429112441,S3-378169475,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-578641214,S3-2208399,S3,HIT,1,0,1,1,0,0,already_hit,
S1-533445371,S2-200686935,S2,HIT,0,1,0,1,0,0,already_hit,
S1-813850270,S3-649287776,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-824919785,S3-781959230,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-974825292,S3-34271772,S3,HIT,1,1,1,1,0,0,already_hit,
S1-870525516,S2-463660592,S2,HIT,1,1,1,0,0,0,already_hit,
S1-150829563,S2-469997907,S2,HIT,1,1,1,0,0,0,already_hit,
S1-866433024,S3-824908972,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-477308019,S3-362720450,S3,HIT,0,1,0,0,0,0,already_hit,
S1-202490639,S2-202189027,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-402237262,S3-569214031,S3,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-521034509,S2-248127360,S2,HIT,1,1,1,0,0,0,already_hit,
S1-834828540,S3-113413166,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-870660635,S3-148825501,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-150821320,S3-777507499,S3,HIT,0,1,0,0,0,0,already_hit,
S1-280803193,S3-576610918,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-712864914,S2-160577011,S2,HIT,1,1,1,0,0,0,already_hit,
S1-73518516,S3-807573389,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-435587816,S3-486498115,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-487019031,S2-11699163,S2,HIT,1,1,1,1,1,0,already_hit,
S1-725017655,S2-517198767,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-293072113,S3-379762903,S3,HIT,1,1,1,1,0,0,already_hit,
S1-107811142,S3-736923516,S3,HIT,1,1,1,0,0,0,already_hit,
S1-185455021,S3-461790031,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-616628716,S2-678544812,S2,HIT,1,1,1,0,0,0,already_hit,
S1-471376742,S3-736936421,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-968656774,S2-211821416,S2,HIT,1,1,1,0,0,0,already_hit,
S1-30285423,S3-140418123,S3,HIT,0,0,0,1,0,0,already_hit,
S1-949211377,S2-932166549,S2,HIT,1,1,1,1,0,0,already_hit,
S1-588069177,S3-503586902,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-803590345,S2-719870548,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-902621471,S2-542406944,S2,HIT,1,1,1,0,0,0,already_hit,
S1-925403791,S2-121794018,S2,HIT,1,1,1,0,0,0,already_hit,
S1-594967670,S2-206982936,S2,HIT,1,1,1,0,1,0,already_hit,
S1-20235192,S3-140181943,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-435735212,S3-579829121,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-581116416,S3-671706865,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-360225492,S3-551736539,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-566297148,S3-534253065,S3,HIT,1,1,1,0,0,0,already_hit,
S1-297289817,S3-123452642,S3,HIT,1,1,1,1,0,0,already_hit,
S1-471942318,S3-912022390,S3,HIT,1,1,1,0,0,0,already_hit,
S1-863544866,S3-183455720,S3,HIT,1,0,1,0,0,0,already_hit,
S1-861696207,S2-848217575,S2,HIT,0,1,0,1,0,0,already_hit,
S1-927736109,S2-379532500,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-79772943,S3-706508309,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-867992586,S3-515623740,S3,HIT,1,1,1,0,0,0,already_hit,
S1-87139457,S2-206689911,S2,HIT,1,1,1,0,0,0,already_hit,
S1-301534349,S2-643353554,S2,HIT,1,1,1,0,0,0,already_hit,
S1-941710375,S3-322953658,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-420936510,S3-121800329,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-716574008,S2-149909235,S2,HIT,1,1,1,1,0,0,already_hit,
S1-560848017,S3-228560220,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-994039959,S2-532130537,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-800915873,S3-972510185,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-87813671,S2-428631906,S2,HIT,1,1,1,1,0,0,already_hit,
S1-748364403,S3-773858535,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-349554399,S2-44399334,S2,HIT,1,1,1,1,0,0,already_hit,
S1-99005429,S3-593236487,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-246963651,S3-950888374,S3,HIT,1,1,1,0,1,0,already_hit,
S1-641402178,S3-904176555,S3,HIT,1,0,1,0,0,0,already_hit,
S1-560985660,S3-250509142,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-95925372,S2-188174914,S2,HIT,1,1,1,0,1,0,already_hit,
S1-998818791,S2-296596457,S2,HIT,1,1,1,1,0,0,already_hit,
S1-830307406,S3-962360066,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-472232440,S2-995936729,S2,HIT,1,1,1,1,0,0,already_hit,
S1-525813963,S3-427608794,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-353027107,S2-622428749,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-170998977,S3-789413568,S3,HIT,1,1,1,0,0,0,already_hit,
S1-798978238,S3-420499524,S3,HIT,0,1,0,0,0,0,already_hit,
S1-540257150,S2-247178401,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-985516131,S3-352078442,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-763929053,S2-201812950,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-576857452,S2-282093815,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-12025275,S2-497166800,S2,HIT,1,0,1,0,0,0,already_hit,
S1-704479363,S2-584831242,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-450360068,S2-575314477,S2,HIT,1,1,1,1,0,0,already_hit,
S1-584177675,S2-681333610,S2,HIT,1,1,1,0,0,0,already_hit,
S1-515029365,S3-425831175,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-744150463,S2-493485272,S2,HIT,0,1,0,0,0,0,already_hit,
S1-252242682,S2-568363011,S2,HIT,1,0,1,1,1,0,already_hit,
S1-557547015,S2-814600436,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-639870547,S3-582850178,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-834788095,S3-797573519,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-890009542,S3-203500929,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-210055577,S2-787247677,S2,HIT,1,1,1,1,0,0,already_hit,
S1-964934201,S3-867364976,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-990633874,S3-258658713,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-541080274,S3-474601833,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-350433118,S3-152653909,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-911545093,S2-90049923,S2,HIT,1,0,1,1,0,0,already_hit,
S1-763279630,S2-470243097,S2,HIT,1,1,1,0,0,0,already_hit,
S1-130018504,S3-456998181,S3,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-624102029,S3-958711599,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-292615208,S3-96434998,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-244210172,S2-337768000,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-619173831,S3-323269501,S3,HIT,1,1,1,0,0,0,already_hit,
S1-832233358,S3-28845627,S3,HIT,1,1,1,0,0,0,already_hit,
S1-867508043,S2-160866693,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-336308856,S3-701158657,S3,HIT,0,1,0,0,0,0,already_hit,
S1-832047138,S3-756005379,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-719801396,S3-975721827,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-476024246,S3-309211196,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-830609519,S3-612164441,S3,HIT,1,1,1,0,0,0,already_hit,
S1-4217359,S3-848328781,S3,HIT,1,1,1,0,0,0,already_hit,
S1-743857557,S3-933289917,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-908046696,S3-327627166,S3,HIT,1,1,1,0,0,0,already_hit,
S1-465082733,S3-70468933,S3,HIT,0,1,0,0,0,0,already_hit,
S1-204397870,S3-782613530,S3,HIT,1,1,1,0,0,0,already_hit,
S1-889968618,S2-119599774,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-411592446,S2-365375416,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-592043070,S3-556861573,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-235258587,S3-958219928,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-312734624,S2-998307711,S2,HIT,0,1,0,1,0,0,already_hit,
S1-148958598,S3-442959179,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-486510827,S2-939995191,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-971115873,S2-332024425,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-117227369,S2-701939897,S2,HIT,1,1,1,1,0,0,already_hit,
S1-306354356,S3-366145851,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-858978488,S2-618297059,S2,HIT,1,1,1,1,0,0,already_hit,
S1-20723596,S2-137627787,S2,HIT,1,1,1,1,0,0,already_hit,
S1-398776167,S3-706887264,S3,HIT,1,1,1,1,0,0,already_hit,
S1-241678218,S2-808746111,S2,HIT,0,1,0,0,0,0,already_hit,
S1-104955523,S3-693183846,S3,HIT,1,1,1,0,0,0,already_hit,
S1-992675855,S3-142591853,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-416542302,S3-398544297,S3,HIT,0,1,0,1,1,0,already_hit,
S1-232999426,S3-819575840,S3,HIT,0,1,0,0,0,0,already_hit,
S1-321082989,S3-968674045,S3,HIT,1,1,1,1,0,0,already_hit,
S1-654634473,S2-61738530,S2,HIT,1,1,1,0,0,0,already_hit,
S1-131053132,S3-398018099,S3,HIT,1,1,1,0,0,0,already_hit,
S1-533445371,S3-525916593,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-93185066,S3-899619984,S3,HIT,1,1,1,1,0,0,already_hit,
S1-520710871,S2-643216318,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-17584702,S2-389135140,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-186737681,S3-768667616,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-8000604,S2-967397295,S2,HIT,1,1,1,1,0,0,already_hit,
S1-252644636,S3-402432302,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-863641194,S2-935498109,S2,HIT,1,1,1,1,0,0,already_hit,
S1-391448154,S2-375470190,S2,HIT,1,1,1,0,0,0,already_hit,
S1-3233840,S2-182245958,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-757939813,S2-123501807,S2,HIT,1,1,1,0,0,0,already_hit,
S1-901601528,S3-164980148,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-154848511,S2-507279958,S2,HIT,1,1,1,0,0,0,already_hit,
S1-448733076,S3-922924004,S3,HIT,1,1,1,1,0,0,already_hit,
S1-558011533,S3-519290422,S3,HIT,0,1,0,0,0,0,already_hit,
S1-284209086,S3-23879087,S3,HIT,1,1,1,1,0,0,already_hit,
S1-975577097,S3-932380240,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-340481848,S2-444363571,S2,HIT,1,1,1,1,0,0,already_hit,
S1-74901450,S2-294278231,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-699452087,S2-358435617,S2,HIT,1,0,1,1,0,0,already_hit,
S1-578641214,S3-92912454,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-542211755,S3-780508592,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-75881502,S3-370422740,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-994551021,S2-76625748,S2,HIT,1,1,1,0,0,0,already_hit,
S1-38579651,S2-990825410,S2,HIT,1,1,1,0,0,0,already_hit,
S1-405829810,S3-579662555,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-805255952,S3-561081134,S3,HIT,1,1,1,0,0,0,already_hit,
S1-122618676,S3-759688877,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-981327358,S2-537493557,S2,HIT,1,1,1,0,1,0,already_hit,
S1-730279779,S2-17493758,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-130264484,S3-49245310,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-633109512,S3-181837819,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-723559599,S3-672486706,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-943911835,S2-174403118,S2,HIT,1,0,1,0,0,0,already_hit,
S1-694879293,S2-987716891,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-162465054,S2-696833059,S2,HIT,1,1,1,1,0,0,already_hit,
S1-748568260,S3-795594566,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-502049068,S3-867827645,S3,HIT,1,1,1,0,0,0,already_hit,
S1-71265566,S3-835979203,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-145391673,S3-749130741,S3,HIT,1,1,1,0,0,0,already_hit,
S1-227546659,S3-845535400,S3,HIT,1,1,1,0,0,0,already_hit,
S1-316185490,S2-33708821,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-205103751,S3-842681138,S3,HIT,1,1,1,0,0,0,already_hit,
S1-669413769,S2-500595075,S2,HIT,0,1,0,0,0,0,already_hit,
S1-75134768,S2-623236074,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-502810871,S2-399537144,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-378164861,S3-256462990,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-361080711,S2-629870883,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-142514038,S2-989940050,S2,HIT,1,1,1,1,0,0,already_hit,
S1-994551021,S2-353715879,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-964576684,S3-828555678,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-997553932,S3-137572722,S3,HIT,1,1,1,0,0,0,already_hit,
S1-598605289,S3-192752392,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-98910320,S2-650885638,S2,HIT,1,1,1,1,0,0,already_hit,
S1-78166516,S2-64547334,S2,HIT,1,1,1,0,0,0,already_hit,
S1-455034843,S3-592944201,S3,HIT,1,1,1,0,0,0,already_hit,
S1-832785535,S2-788217878,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-121781799,S2-565992170,S2,HIT,1,1,1,0,0,0,already_hit,
S1-981091224,S2-796586180,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-101045753,S3-646045038,S3,HIT,1,1,1,0,0,0,already_hit,
S1-30285423,S3-824972562,S3,HIT,0,1,0,1,0,0,already_hit,
S1-919952138,S3-166354776,S3,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-203925563,S2-719558106,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-994904668,S3-204728946,S3,HIT,1,1,1,0,0,0,already_hit,
S1-468014304,S2-548855407,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-220453919,S2-335496640,S2,HIT,1,1,1,1,0,0,already_hit,
S1-272502295,S3-173542713,S3,HIT,1,1,1,0,0,0,already_hit,
S1-801645099,S3-381655738,S3,HIT,1,1,1,1,0,0,already_hit,
S1-800538103,S2-704419140,S2,HIT,1,1,1,1,0,0,already_hit,
S1-546702803,S2-603481028,S2,HIT,1,1,1,0,0,0,already_hit,
S1-672971396,S3-95574596,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-492492052,S3-175674165,S3,HIT,0,1,0,0,1,0,already_hit,
S1-89093509,S2-778006451,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-23124190,S3-237481619,S3,HIT,1,1,1,0,0,0,already_hit,
S1-81981566,S3-107004856,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-40587009,S2-764903825,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-502275537,S3-374401565,S3,HIT,1,1,1,1,0,0,already_hit,
S1-872627167,S2-160277671,S2,HIT,0,1,0,0,0,0,already_hit,
S1-807851236,S2-190889849,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-491664006,S2-458511721,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-819933808,S3-371670843,S3,HIT,1,1,1,0,0,0,already_hit,
S1-11762665,S2-214218463,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-722474843,S2-770584042,S2,HIT,1,1,1,1,0,0,already_hit,
S1-154383438,S2-234200567,S2,HIT,1,1,1,0,0,0,already_hit,
S1-906079981,S3-745426542,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-498738124,S2-218846957,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-922391477,S3-270186738,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-232824478,S2-239801470,S2,HIT,1,1,1,0,1,0,already_hit,
S1-293891244,S2-471958779,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-805536665,S3-611095062,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-210055577,S2-655839622,S2,HIT,1,1,1,0,0,0,already_hit,
S1-12662811,S2-726269030,S2,HIT,1,1,1,1,0,0,already_hit,
S1-368348061,S2-792202616,S2,HIT,0,1,0,0,1,0,already_hit,
S1-173339872,S2-660125866,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-748732045,S3-222080114,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-739118392,S2-424578566,S2,HIT,0,1,0,0,0,0,already_hit,
S1-197197167,S3-191679564,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-631252353,S3-873296502,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-927040107,S3-417325437,S3,HIT,1,1,1,0,0,0,already_hit,
S1-926719833,S3-462606406,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-319761497,S3-335989865,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-470699785,S3-363342939,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-684959382,S3-218230308,S3,HIT,1,1,1,0,0,0,already_hit,
S1-350245409,S3-905502276,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-843616710,S2-782473159,S2,HIT,1,1,1,0,0,0,already_hit,
S1-28313199,S3-798802016,S3,HIT,1,1,1,0,0,0,already_hit,
S1-359751656,S2-762686564,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-593436824,S2-970472557,S2,HIT,1,1,1,1,0,0,already_hit,
S1-747808656,S3-192954209,S3,HIT,0,1,0,1,0,0,already_hit,
S1-590134263,S3-855516191,S3,HIT,1,1,1,0,0,0,already_hit,
S1-382549381,S3-23615261,S3,HIT,1,1,1,1,0,0,already_hit,
S1-766697297,S2-432701380,S2,HIT,1,1,1,1,0,0,already_hit,
S1-466794996,S2-471865046,S2,HIT,1,1,1,1,1,0,already_hit,
S1-888699746,S2-138784855,S2,HIT,0,1,0,0,0,0,already_hit,
S1-622874768,S2-472793136,S2,HIT,1,0,1,0,0,0,already_hit,
S1-279971988,S2-342725272,S2,HIT,0,1,0,0,0,0,already_hit,
S1-666553695,S2-953534034,S2,HIT,1,1,1,0,0,0,already_hit,
S1-210055577,S3-188723116,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-571872429,S2-29994468,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-415958408,S3-221509077,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-81487041,S2-972095318,S2,HIT,0,1,0,0,1,0,already_hit,
S1-867508043,S2-570625919,S2,HIT,0,0,0,0,0,0,none,
S1-799587036,S2-25713473,S2,HIT,0,1,0,1,0,0,already_hit,
S1-990718988,S2-696214522,S2,HIT,1,1,1,1,0,0,already_hit,
S1-689153292,S2-645055350,S2,HIT,0,1,0,0,0,0,already_hit,
S1-332184455,S3-841261315,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-844896591,S3-11966366,S3,HIT,1,1,1,0,0,0,already_hit,
S1-352812316,S3-553696888,S3,HIT,1,1,1,0,0,0,already_hit,
S1-411592446,S2-624627616,S2,HIT,0,1,0,0,0,0,already_hit,
S1-694532506,S3-24196249,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-960158214,S2-552343324,S2,HIT,1,1,1,1,1,0,already_hit,
S1-122232705,S3-816700908,S3,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-523623802,S2-739749791,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-763279630,S2-358721626,S2,HIT,1,1,1,1,0,0,already_hit,
S1-757100365,S3-993869299,S3,HIT,1,1,1,0,0,0,already_hit,
S1-434086049,S2-641905927,S2,HIT,1,1,1,1,0,0,already_hit,
S1-12662811,S3-585337894,S3,HIT,0,1,0,0,0,0,already_hit,
S1-529182833,S2-240274257,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-665804046,S2-780480777,S2,HIT,1,1,1,0,0,0,already_hit,
S1-701741704,S2-755382991,S2,HIT,0,1,0,0,0,0,already_hit,
S1-738128949,S2-270745434,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-667419894,S3-216765858,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-307045007,S2-575079520,S2,HIT,1,1,1,0,0,0,already_hit,
S1-852026470,S2-803303948,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-376690332,S3-34402965,S3,HIT,1,1,1,1,0,0,already_hit,
S1-906423755,S2-604133639,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-578641214,S2-124089131,S2,HIT,1,1,1,1,0,0,already_hit,
S1-41217356,S3-272041321,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-384388496,S3-918088146,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-928763911,S2-11775719,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-951376783,S2-672358290,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-22973786,S2-762777097,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-434057620,S3-407278346,S3,HIT,1,1,1,0,0,0,already_hit,
S1-136775058,S2-189913926,S2,HIT,1,1,1,0,0,0,already_hit,
S1-600079333,S3-554676842,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-859043162,S3-569949541,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-460184656,S3-148908430,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-836401682,S3-446154334,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-747229206,S2-566218594,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-499809025,S3-131606560,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-357629838,S2-598850333,S2,HIT,1,1,1,0,0,0,already_hit,
S1-169108778,S3-504051310,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-931180841,S2-665771706,S2,HIT,1,1,1,0,0,0,already_hit,
S1-906281937,S3-810053263,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-585532131,S3-308206556,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-942221484,S2-981271757,S2,HIT,1,1,1,1,0,0,already_hit,
S1-673498458,S3-865212297,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-855895108,S3-214455717,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-965040695,S3-788134357,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-772116613,S3-8599518,S3,HIT,1,1,1,0,0,0,already_hit,
S1-861378966,S3-10055341,S3,HIT,1,1,1,0,0,0,already_hit,
S1-632443480,S3-80595170,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-174390454,S3-161067370,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-299519782,S2-909771297,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-653759388,S3-968254072,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-192327811,S2-154698750,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-19779048,S3-459156511,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-3276518,S3-456193400,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-624045976,S2-236298058,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-36985251,S3-133861019,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-16609748,S2-54823044,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-187058094,S3-130298065,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-411129053,S2-720460127,S2,HIT,1,1,1,0,0,0,already_hit,
S1-107913416,S2-28384342,S2,HIT,1,1,1,1,0,0,already_hit,
S1-766392501,S3-305332402,S3,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-962416500,S3-275185405,S3,HIT,1,1,1,0,0,0,already_hit,
S1-517915853,S3-298882156,S3,HIT,1,1,1,0,0,0,already_hit,
S1-802494740,S3-619882059,S3,HIT,1,1,1,1,0,0,already_hit,
S1-295377582,S3-334465867,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-417600197,S3-624276899,S3,HIT,1,1,1,0,0,0,already_hit,
S1-199582884,S2-841285996,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-263277646,S2-624121482,S2,HIT,1,1,1,0,0,0,already_hit,
S1-198362345,S2-999597396,S2,HIT,1,0,1,1,0,0,already_hit,
S1-261360486,S2-398742120,S2,HIT,1,1,1,1,0,0,already_hit,
S1-940391485,S2-391881196,S2,HIT,1,1,1,1,0,0,already_hit,
S1-600309700,S3-218488852,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-303700722,S3-1359143,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-122232705,S3-142027795,S3,HIT,1,0,1,0,0,0,already_hit,
S1-674438455,S2-691211798,S2,HIT,1,1,1,0,0,0,already_hit,
